UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
4341,49293,"Valencia County, New Mexico",2020-03-16,SmithÂs Food &amp;amp; Drug Stores today announced that it is hiring workers immediately to deal with increased demand in response to COVID-19. #covid19 #valenciacounty #smiths #hiring https://t.co/XxNOtumWjU,Positive
4343,49295,"Kansas City, MO",2020-03-16,"""The e-commerce giant said in a blog post Saturday that there has been a surge in online shopping as the #coronavirus outbreak spreads Â and it's weighing on the company. The number of cases in the United States surpassed 3,000 on Sunday."" https://t.co/uVO77Wte9v #COVID19 #Amazon",Positive
4344,49296,"Chicago, NYC, Orlando, LATAM",2020-03-16,"Learn from Mintel experts, a trusted source, how US #consumers and industries including #food and #drink, #beauty, #retail, and #health and wellness reacting to the #COVID19 pandemic:  #marketresearch #consumerinsights # #consumerbehavior #trustedsource https://t.co/m9yakZmxTF",Extremely Positive
4351,49303,South Florida,2020-03-16,"Uncertainty doesnÂt begin to describe the economic conditions brought on by the efforts to slow the spread of COVID-19. The American consumer essentially has been told to stay home for a while. Economic activity wonÂt stop, but there is no doubt it has slowed down.",Extremely Negative
4360,49312,"California, USA",2020-03-16,News AG alert following regulator fines 1 2B read more   19,Positive
4361,49313,"California, USA",2020-03-16,AG alert following coronavirus read more   19,Positive
4377,49329,"New York, NY",2020-03-16,"Since January, YouGov has been gathering data on how different facets of America are being affected by COVID-19 Â from how itÂs shifting consumer behavior, to how voters are participating in democracy, to how brands are impacted. 

Explore our findings: https://t.co/8W8CqC2U83 https://t.co/SATXAOJR8o",Negative
4380,49332,"Washington, DC",2020-03-16,"A draft of the #COVID?19 Response Emergency Amendment Act from @ChmnMendelson to address ""wage replacement, business relief, &amp; additional authorities &amp; exemptions regarding health, public safety, &amp; consumer protection"": https://t.co/alNKHtmZaO https://t.co/g9J3JFPYPN",Positive
4388,49340,california...for now,2020-03-16,"guess what my jobs solution is to help prevent this covid-19??

open the store one hour later.

oh and make sure all students update their availability since we have an extended spring break.

love working retail!!",Extremely Positive
4392,49344,"Austin Metro Area, Texas, USA",2020-03-16,"One way to #HowToKeepPeopleHome is to help make it easier for them to get deliveries of food and other items while at home.
Currently, demand for rideshare on @uber and @AskLyft is cratering during the COVID-19 crisis. Delivery demand is *increasing*, though.",Negative
4407,49359,"Boston, MA",2020-03-16,"We are headed for an extinction-level event for consumer brands. If you arenÂt operating a digital-first model, you may not survive. Traditional in-store experiences were already on life support, and COVID-19 is a massive accelerant of those trends.",Positive
4411,49363,"South Carolina, USA",2020-03-16,"Coronavirus Live Updates: France Struggling to Curb COVID-19 Spread

https://t.co/qLlMyCxLYv

Download The Epoch Times app to see our exclusive Coronavirus coverage and daily updates:https://t.co/Q2viIcSFPD",Negative
4421,49373,"Chicago, Illinois",2020-03-16,"The City of Chicago's Department of Business Affairs &amp; Consumer Protection (BACP) is soliciting your feedback as they develop resources and measures to support small businesses that have been impacted by COVID-19 (survey)
 https://t.co/nuuhfhW5Ut",Positive
4431,49383,"Dallas, TX",2020-03-16,"please stop this unnecessary panic buying. look at who youÂre affecting.

please stop this unnecessary panic buying. look at who youÂre affecting.

please stop this unnecessary panic buying. look at who youÂre affecting. https://t.co/WiTqX0A9b5",Extremely Negative
4436,49388,Indianapolis IN,2020-03-16,Is #coronavirus making @realDonaldTrump look bad because the economy is taking a dive or is it helping him because all you #VoteBlueNoMatterWho2020 people really see what #DemocraticSocialism really looks like because the stores Shelves are BARE. #nofood #Trump2020 #MAGA #KAG,Positive
4445,49397,"Los Angeles, CA",2020-03-16,panic buying after first infection of covid-19 in the USA @nytimestech #COVID19 https://t.co/S2SH0fGGtP https://t.co/d4I5tFNHe0,Negative
4450,49402,"Los Angeles, CA",2020-03-16,"We want to answer your #coronavirus questions - big or small...
Should you drive during spring break?
Am I putting myself at risk by going to the grocery store?
Should I get food delivered and is it safe? Fill out our questionaire:??
https://t.co/ReGMPRhxIG",Positive
4467,49419,South West Florida,2020-03-17,"@Rosie Seriously - my grocery store was out of regular sugar and flour. 

Apparently we are gonna fight #COVID2019 with baked goods!! https://t.co/JjAZTA3wYl",Negative
4474,49426,"San Mateo County, California",2020-03-17,Chris a 67 year old who works at a grocery store in Seattle is caught in the crossfire of the panic She s one of 70 people who have shared their experience of working in the service industry in the US right now We want to hear from you,Negative
4486,49438,Tampa Florida,2020-03-17,"THANK YOU ? To our medical workers, grocery store employees, truck drivers and National Guard for keeping our country's wheels turning &amp; stepping up to the call of duty during this #COVID19 #coronavirus outbreak.

We couldn't do this without you. https://t.co/Mn4a7HNTXz",Positive
4487,49439,"Chicago Heights, IL",2020-03-17,Chicago consumers be aware of consumer fraud related to the Coronavirus Disease 2019 Outbreak submit consumer fraud complaints via 3 1 1 or at Learn more about,Extremely Negative
4491,49443,"Arizona, USA",2020-03-17,I know we re so thankful for nurses doctors grocery store clerks and those who stock the shelves Let s not forget about the truck drivers driving to get the stores their orders   It s a job that only the tough can do,Extremely Positive
4493,49445,Northern New Jersey,2020-03-17,"Ummmmmmmmmm, how bout, shit you need?! The jeanyuses at @CNN providing rock-solid information, as always. Ay Dios mio! ? #FakeNews #coronavirus 
https://t.co/X22lyFwgAI",Negative
4511,49463,"Los Angeles, CA",2020-03-17,my sister just sent me these pics from our local supermarket yÂall need to stop panic buying everything or we gonna DIE #COVID2019 #COVID19 https://t.co/jbvxbwpjYx,Extremely Negative
4527,49479,"Florida, USA",2020-03-17,Literally every single grocery store/retail worker coming home from work during the #coronavirus freak out: https://t.co/KUsWS7qCr1,Negative
4554,49506,"New York, NY",2020-03-17,"Ok so went to the supermarket, bunch of pharmacies, and grocery stores to pick up basic stuff I need.  Learned today no one likes carrots bc there are plenty of carrots. ? #carrots #COVID2019 #NYC",Positive
4585,49537,"Denver, Colorado",2020-03-17,"The line to the grocery store was around the building at 0645 this morning. 

I felt like I was back in high school camping out to get tickets to a rock show! It was NUTS! ?????

#COVID2019",Negative
4587,49539,Nevada,2020-03-17,"MFs tryna avoiding to have Chinese/Asian food all of a sudden, at this point this COVID-19 panic doesnÂt anything do with Asian cultures. I have seen so many people (every race) donÂt wash their hands, now they acting like their hands ainÂt clean enough.",Negative
4591,49543,"New York, USA",2020-03-17,"Markets should do better with everyone home and nothing to do but online shopping...letÂs all do our part ??

#COVID2019 #marketcrash #MarketSlump #SocialDistancingWorks",Positive
4593,49545,"Pennsylvania, USA",2020-03-17,"@booksamillion response to #COVID2019 and the statewide shut down is disgusting. 2nd &amp; Charles is not a grocery store, pharmacy, or hospital!! It is a secondhand pawn shop!!!",Negative
4597,49549,"Los Angeles, CA",2020-03-17,"Picture #01 
Yesterday last night me and dad went to the grocery store to buy a simple things but we were waiting for some store to calm down of people freak out mode of buying stuff they don't need that much because #Coronavirus/#COVID2019 came

But you could say some aisle are https://t.co/vhGf2cYpYU",Negative
4605,49557,Central Texas,2020-03-17,"Dear America,
Myself and 3.5 million of my truck-driving brothers are hard at work bringing the things you need to your cities and towns. As long as we are moving, there's no reason to panic. If we stop, then you can panic. We will not stop.
@realDonaldTrump 
@DonaldJTrumpJr",Extremely Negative
4610,49562,"Kentucky, USA",2020-03-17,"Finally getting money tomorrow and went to place my food order since I'm mostly homebound and can't shop and virtually everything is out of stock. No meat, no pasta, very little of anything else. No idea what I'm going to feed my son after tomorrow. #coronavirus #disabilitysucks",Extremely Negative
4616,49568,Michigan,2020-03-17,Here s the details on the special hours Stop amp Shop is creating to help protect customers especially vulnerable to the,Extremely Positive
4623,49575,:.midcoast.maine.:,2020-03-17,"just saw an elderly woman walk into the grocery store (I live across the street) and every time I see someone who is high risk for catching #coronavirus I'm like... 
????",Positive
4625,49577,Maine,2020-03-17,My wife got to grocery on Union St in Bangor as it opened at 7am today and there was a line out the door as the manager was handing out individual rolls of TP   from the only 2 large packs the store had,Neutral
4634,49586,Mid-Michigan,2020-03-17,JUST IN: @Menards is accused of doubling prices on some cleaning supplies during the #coronavirus pandemic. https://t.co/6E1FzRwLMg,Negative
4639,49591,"Washington, DC",2020-03-17,"BEWARE #CoronavirusDC Scams: Some scammers may sell ineffective products to prevent the virus or solicit donations for a fake charity pretending to help coronavirus victims.

Learn 4 tips to protect yourself from these scams: https://t.co/R7sAGo1QUG https://t.co/3SySqbEPDQ",Extremely Negative
4642,49594,"Palmetto State, USA / Washington, DC",2020-03-17,Irony: The only chips left in the grocery store are Âparty size.Â #COVID2019,Positive
4646,49598,"Greater Hobby Area, Houston",2020-03-17,Turner joins grocery chain representatives to update public on supplies and store hours,Neutral
4652,49604,San Francisco,2020-03-17,The world seems to have changed overnight &amp; there are lots of questions on how #COVID-19 is going to impact consumer behaviors &amp; survey taking bias. WeÂre working diligently to bring you that data! #diymrx Check out the first in our blog series to come ? https://t.co/0qKgSPED4T https://t.co/UYSAj2BuHp,Negative
4655,49607,"Phoenix, AZ",2020-03-17,"After braving the local grocery store, in a town of 55,000, I am officially scared. Not of #COVID2019 but of people. How easily manipulated people are, how selfish they are, and how we react in a time of crisis. This  crisis isn't even a big one...",Extremely Negative
4660,49612,Alabama,2020-03-17,I just know that grocery store worker has been through some things the past few days for him to be shocked that I was being patient. #coronavirus https://t.co/OY822eZLNB,Negative
4679,49631,"Los Angeles, Kalifornia ",2020-03-17,"It's the time of the #Deplorables. 
America would collapse without the rough, unsung heroes that grow our food, ship our goods, stock shelves, pump oil, staff our hospitals, fill the pipes with water, put out the fires, police the streets, and keep the lights on. #COVID2019",Neutral
4680,49632,"Los Angeles, Kalifornia ",2020-03-17,"@HalFurman @stevehosid One brave trucker, one fearless nurse, a humble stocker at a supermarket, all of them count more at this time than a half dozen of us with our fancy graduate degrees. They will save our nation yet again. They deserve everyoneÂs res",Extremely Positive
